0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,label
-487.81516,107.34886,38.24572,38.233547,26.868544,27.011461,20.802074,17.636944,12.770071,12.347635,10.550419,9.467518,8.966823,8.874889,7.560418,7.27967,5.7947874,5.547167,4.96992,4.8457046,4.3143487,4.936727,4.327949,4.534507,3.7694464,3.9244244,2.8702068,3.1345718,2.8115115,3.449275,2.7068655,2.0861168,1.5594311,1.4166654,2.1634474,2.5472572,2.2170436,1.5675205,1.0227467,0.9777844,0.6041651,0.5012678,0.94377977,1.5950934,0.9300116,NORMAL
-455.7102,129.56454,47.285133,31.742397,33.738503,35.132236,25.694473,11.599848,5.3688607,10.732236,15.392113,8.069012,0.9190882,3.3216712,6.9437103,7.943318,6.5458145,4.773461,5.550496,6.7666063,5.272184,3.2219257,2.4497335,3.4297216,4.1633058,2.6838295,1.5828446,1.9537557,2.4986136,3.4259865,3.1606271,1.7520117,1.6385335,2.4874935,2.8944876,2.8747756,1.3961759,0.9292863,1.5171885,1.4900705,1.2419847,1.1762395,1.047501,1.0862777,1.1294837,NORMAL
-393.52087,82.47622,69.175,56.56447,44.153923,32.782303,22.811106,14.90569,9.396565,6.1950393,4.935642,5.0480156,5.8952403,6.9189086,7.7084394,8.11389,8.258514,8.1823845,7.915331,7.4238667,6.7888637,6.1108923,5.5169473,5.0201693,4.5017185,3.9031062,3.3230896,2.8861043,2.670433,2.620087,2.6501367,2.7738633,2.9878147,3.1691852,3.209006,3.1590896,3.0953238,3.055135,2.9679163,2.8258426,2.6605651,2.4911,2.2699294,2.0219383,1.7885865,NORMAL
-422.47775,79.52671,68.98174,58.30727,45.893223,34.255024,23.816164,15.703852,9.987113,6.987346,5.9849997,6.4458327,7.3643613,8.367112,9.0090275,9.396751,9.367021,9.137964,8.67333,8.183927,7.5712137,6.9373155,6.0934005,5.174917,4.134842,3.2665434,2.5781221,2.2454274,2.1592715,2.3805358,2.717066,3.1792567,3.5231705,3.766201,3.7665358,3.701446,3.4873478,3.274907,2.9951556,2.7907903,2.5893836,2.4958422,2.3463418,2.1873095,1.9130127,NORMAL
-410.8902,86.661385,71.606674,58.13255,45.068653,33.13396,22.615622,14.746559,9.226545,5.8566213,4.494835,4.603287,5.225507,5.8974648,6.425267,6.707472,6.7929254,6.9026113,6.992584,7.010936,6.874229,6.645502,6.224959,5.689137,5.0743194,4.428904,3.8489554,3.453492,3.2549796,3.2424278,3.2803035,3.30973,3.272946,3.2609968,3.2534873,3.2922518,3.3209593,3.3496718,3.273174,3.1715393,3.0643117,3.0099382,2.9116032,2.7325077,2.4165893,NORMAL
-410.25067,84.002975,72.180756,59.590294,45.034893,33.00173,21.745317,13.615946,8.20267,4.7969623,4.062353,4.3761067,5.2206984,6.2374115,6.8521037,7.085843,7.2709765,7.0894485,6.838424,6.547608,6.0258346,5.880345,5.568999,5.351737,5.020572,4.465075,4.028585,3.601408,3.2828748,3.0321598,2.90735,2.9516473,3.1138175,3.3018212,3.4126503,3.4525354,3.3152056,3.1967182,3.0050051,2.86702,2.7610257,2.6792831,2.5983684,2.4237392,2.1571515,NORMAL
-370.6648,80.78083,56.18041,43.96646,31.050793,26.082191,13.212912,8.289838,7.434094,1.5098815,1.0195749,3.9036777,6.531188,6.5657687,5.9622917,6.0294995,8.629641,7.049607,4.9247074,5.678898,6.2789373,6.4762864,3.9808946,3.405005,3.8430252,3.767574,2.4560301,2.2944837,3.126393,3.1387396,1.7962155,1.7767417,2.684379,3.2746294,2.659311,2.6533964,3.1163714,3.3032513,1.9476761,1.8536704,2.3664944,2.6772776,2.1349027,1.5738971,1.4486358,NORMAL
-409.68857,77.33013,66.69965,55.697838,42.80014,30.890932,20.82527,13.75956,9.511434,7.9651904,8.185218,9.491828,10.875122,11.8169,11.816459,10.964493,9.394796,7.6589074,6.0743747,5.052881,4.5869584,4.6828914,5.020921,5.470672,5.761034,5.8934298,5.749217,5.466796,5.0182776,4.5797267,4.122785,3.764116,3.4438698,3.2492673,3.0863347,3.03178,2.9880967,3.0233276,3.0380316,3.0779676,3.0387697,2.9534378,2.7439725,2.497059,2.1840036,NORMAL
-403.16284,74.70948,64.36779,53.87113,41.574738,30.291622,20.719156,13.993355,9.915608,8.438375,8.630439,9.844882,11.053641,11.828324,11.72598,10.948378,9.586524,8.124952,6.7164187,5.713966,5.0625772,4.875868,4.8963437,5.10953,5.2357087,5.292437,5.109281,4.8306932,4.4161463,4.087036,3.795661,3.6684184,3.562924,3.5537424,3.5084765,3.5391572,3.5355089,3.592599,3.5600069,3.528256,3.3829901,3.233698,2.9797814,2.7237668,2.370056,NORMAL
-397.8818,74.45468,65.01929,53.85852,42.085926,31.342285,22.432373,15.641387,11.216448,9.036791,8.707542,9.424225,10.439582,11.157936,11.342416,10.924752,10.01658,8.7922125,7.532522,6.4989557,5.8635254,5.6069694,5.57798,5.5942316,5.541837,5.3872995,5.124988,4.762552,4.314957,3.851609,3.4564278,3.2162423,3.1385326,3.1885962,3.2827556,3.3811147,3.4463801,3.4732382,3.4211078,3.2953315,3.113315,2.939913,2.767648,2.562793,2.2576222,NORMAL
-413.1408,78.17411,61.75876,47.108185,35.21572,26.888578,19.526236,13.021256,8.43164,7.15837,8.232339,10.120687,11.387466,11.973537,11.794856,10.978906,9.505652,8.039897,6.9238377,6.273476,5.615762,5.0478153,4.698503,4.930977,5.363208,5.671885,5.483313,5.0335107,4.5033655,4.092301,3.5781226,3.1048899,2.7196438,2.6683092,2.608375,2.5279286,2.4897537,2.9234273,3.6563509,4.262709,4.0727983,3.2759657,2.3771658,2.0605948,2.171095,NORMAL
-469.267,99.425255,64.11105,45.037506,37.07736,25.507782,18.636839,11.220812,6.1171813,5.6515427,8.967845,10.087044,11.966072,12.65065,12.170713,11.930036,10.321648,9.117336,5.773083,5.9557176,4.0239134,3.5231516,3.1080503,4.4134126,5.4987216,5.505254,4.7339315,4.3462253,5.03861,4.8114724,2.6948645,3.4742682,1.0697172,2.330566,0.6709058,3.2070255,1.7569684,3.1404724,2.632576,3.0909927,2.386861,2.2473557,1.2817901,2.478881,1.7810444,NORMAL
-427.86044,82.69878,71.07325,59.33408,46.514034,35.051464,25.164368,17.447502,11.998483,9.050121,8.100258,8.40436,8.986977,9.352826,9.363818,9.214088,8.967777,8.627434,8.1003895,7.4473686,6.6898513,5.913375,5.031217,4.0596538,3.0481586,2.206995,1.6936501,1.5569717,1.6479179,1.8866866,2.162105,2.5042899,2.842526,3.112888,3.164851,3.0516512,2.772682,2.4804852,2.2006702,2.0025508,1.8163224,1.7007248,1.6302171,1.6520797,1.6852562,NORMAL
-416.75607,91.108025,74.63814,58.80785,44.173737,31.77592,21.500906,13.9660015,9.585633,8.007093,8.3270645,9.275867,9.724833,9.483809,9.05054,8.81087,8.670057,8.387543,7.8070016,6.908114,5.8341236,4.767862,3.7594724,2.7954812,1.959537,1.392692,1.1804931,1.3568383,1.8163719,2.3467827,2.7372823,2.9096572,2.9208694,2.895359,2.8891428,2.9049256,2.8478954,2.6780734,2.3967032,2.092158,1.8796002,1.7668247,1.6717178,1.4677885,1.1832381,NORMAL
-478.0709,94.91701,61.956844,45.074078,37.57019,25.218409,18.496338,11.571954,7.4411125,6.0828943,10.073869,9.138533,12.804453,11.944193,11.552075,11.31386,9.105678,8.442203,5.7363544,6.8965435,4.2658644,3.8355834,2.6771483,4.697311,5.54954,6.3912034,5.528336,4.4681053,4.3379498,4.8018227,2.352558,2.218006,-0.59046793,2.4165585,0.8138732,3.7764907,3.1199524,3.2146437,2.8472013,3.4044044,2.5558116,2.594088,1.286463,2.5829756,1.5819613,NORMAL
-429.9631,81.028015,67.75243,54.210907,41.525112,30.394222,21.673367,15.309462,11.291804,8.961995,8.189304,7.9025655,7.7692347,7.2662926,6.641508,5.803314,5.1384296,4.6403346,4.497019,4.6650023,5.0498796,5.715764,6.774477,8.090158,8.837311,8.485793,7.079145,5.49218,4.060961,2.8960993,1.7750225,1.3142983,1.3755481,1.8931906,2.2254455,2.5758846,2.606518,2.7178063,2.6108422,2.5396392,1.9317158,1.3279574,0.71530163,0.74585134,0.814686,NORMAL
-405.9414,86.20433,71.957146,58.514153,45.719753,35.291286,25.9324,17.906506,11.711561,8.318386,7.1870475,7.4484563,7.939306,8.365969,8.480808,8.415183,8.055224,7.616071,7.10984,6.668396,6.072316,5.366588,4.5072446,3.7191951,2.935236,2.2472954,1.5961493,1.2182678,1.1687158,1.5004019,1.9006447,2.273504,2.4803493,2.6365612,2.6590514,2.6194236,2.4514155,2.3203313,2.2013943,2.1474707,1.9580556,1.6826415,1.3239887,1.0886414,0.95724285,NORMAL
-429.9631,81.028015,67.75243,54.210907,41.525112,30.394222,21.673367,15.309462,11.291804,8.961995,8.189304,7.9025655,7.7692347,7.2662926,6.641508,5.803314,5.1384296,4.6403346,4.497019,4.6650023,5.0498796,5.715764,6.774477,8.090158,8.837311,8.485793,7.079145,5.49218,4.060961,2.8960993,1.7750225,1.3142983,1.3755481,1.8931906,2.2254455,2.5758846,2.606518,2.7178063,2.6108422,2.5396392,1.9317158,1.3279574,0.71530163,0.74585134,0.814686,NORMAL
-427.2901,78.87587,67.44432,55.79931,43.449,32.390686,22.905525,15.846597,10.99503,8.282192,7.085345,7.054434,7.3531537,7.5661597,7.3368855,6.892461,6.323626,5.858801,5.54688,5.5951614,5.686626,5.8015237,5.8577046,6.075051,6.1605177,6.045947,5.6369686,5.1791816,4.5618176,3.886066,3.212927,2.8465273,2.6440723,2.5156138,2.3285756,2.2912986,2.3656766,2.4849486,2.496938,2.432886,2.139294,1.7345434,1.3167027,1.1354367,1.1157293,NORMAL
-459.58643,90.171,67.32318,48.314445,41.466496,27.111023,22.405277,16.931675,12.916239,8.858686,10.497433,8.698288,9.933083,8.037207,6.826636,4.7845554,4.327748,5.1847477,3.989066,5.8381543,4.416691,6.1501327,5.1724825,7.4797897,7.6403065,7.328096,5.1953726,5.24172,3.3801746,3.6342356,0.68260574,3.127577,0.68095475,3.8819647,1.1029152,3.8066127,1.3996805,3.4050047,2.5478468,3.2448146,1.4270608,1.32134,0.5014384,1.2067946,0.6554376,NORMAL
-427.2901,78.87587,67.44432,55.79931,43.449,32.390686,22.905525,15.846597,10.99503,8.282192,7.085345,7.054434,7.3531537,7.5661597,7.3368855,6.892461,6.323626,5.858801,5.54688,5.5951614,5.686626,5.8015237,5.8577046,6.075051,6.1605177,6.045947,5.6369686,5.1791816,4.5618176,3.886066,3.212927,2.8465273,2.6440723,2.5156138,2.3285756,2.2912986,2.3656766,2.4849486,2.496938,2.432886,2.139294,1.7345434,1.3167027,1.1354367,1.1157293,NORMAL
-459.58643,90.171,67.32318,48.314445,41.466496,27.111023,22.405277,16.931675,12.916239,8.858686,10.497433,8.698288,9.933083,8.037207,6.826636,4.7845554,4.327748,5.1847477,3.989066,5.8381543,4.416691,6.1501327,5.1724825,7.4797897,7.6403065,7.328096,5.1953726,5.24172,3.3801746,3.6342356,0.68260574,3.127577,0.68095475,3.8819647,1.1029152,3.8066127,1.3996805,3.4050047,2.5478468,3.2448146,1.4270608,1.32134,0.5014384,1.2067946,0.6554376,NORMAL
-463.73828,103.12208,78.716805,59.12366,45.32856,34.197926,23.398123,13.789109,6.889633,3.8287566,3.9674134,5.488604,6.6628785,6.947508,6.9025345,7.28035,8.018009,8.248977,7.608534,6.7025843,6.0426793,5.56852,4.621898,3.287406,2.3768,2.1474497,2.0225668,1.7214104,1.5601164,1.7205466,2.0804036,2.4491725,2.632672,2.5184762,2.1128893,1.6301905,1.2713964,1.1603535,1.3768908,1.749916,1.9529465,2.0710232,2.225593,2.0973973,1.5087488,NORMAL
-425.7818,106.92144,78.5843,54.731426,39.162785,30.317713,21.974459,12.869871,4.8806386,0.94534457,1.5183253,4.3358793,6.3512216,7.0472355,7.060561,7.610394,8.170293,8.175469,7.837211,7.2814865,6.3819356,5.665477,4.8774776,4.185671,3.5506842,2.9910326,2.4312367,2.0698829,2.033933,2.2803626,2.2916193,2.4162593,2.5607867,2.6871545,2.7294238,2.5992272,2.1782439,1.6569793,1.0439868,0.8873722,1.0741963,1.4573764,1.7227054,1.7696488,1.6790133,NORMAL
-425.149,92.345535,73.270836,53.780132,37.123543,26.013386,18.403633,12.78519,8.405344,6.0080614,5.452526,5.888382,5.826321,4.9652042,3.8989902,3.698234,4.48795,5.721024,6.439553,6.3239055,5.6304874,5.0391555,4.8664904,5.0011053,4.99233,4.685155,4.2196016,3.961221,3.9648545,3.9583547,3.6461673,3.086332,2.5463483,2.3943744,2.61481,2.9237347,2.913148,2.6127243,2.3250854,2.4497604,2.8442485,3.1984346,3.1276898,2.6581469,2.058,NORMAL
-416.3446,106.13254,76.40257,53.08167,36.34995,28.791101,20.892635,14.485398,9.867905,5.7319927,5.8792624,5.9975147,5.170644,5.154664,4.454378,4.644195,5.696346,6.1581645,6.6520443,6.8461566,6.3442264,6.2119346,5.7516937,5.4621367,5.2975607,4.501829,3.95849,3.5383413,3.559198,3.738554,3.0841117,2.699164,2.3872669,2.5275705,2.8923547,2.952621,2.9092822,2.8453913,2.7505913,2.833251,2.8613474,2.8279276,2.5698712,2.2872539,1.835383,NORMAL
-462.34964,120.34969,77.13709,49.407806,34.8959,26.39395,19.49719,12.513974,6.369075,3.748259,5.14278,6.8854456,6.551528,4.9518046,3.2886517,3.1183221,4.4470534,5.7280107,6.069768,5.4187865,4.9596334,5.1673284,5.1063433,4.8903418,4.4909377,3.701962,2.8484762,2.2258697,2.3528903,2.9137025,2.8046668,2.296452,1.898238,1.7722473,1.9673879,2.4683073,2.9517493,3.1577387,2.699015,2.1644104,2.3333313,2.5302048,2.21257,2.0350497,1.9249314,NORMAL
-402.57132,82.72174,69.48174,55.61419,41.412468,29.501822,20.49534,14.426138,10.968725,9.663213,9.806758,10.531926,11.140106,11.292509,11.001183,10.481729,9.8509445,9.201125,8.58351,7.996107,7.43996,6.904094,6.3416495,5.76621,5.142868,4.5200276,3.9332473,3.4586136,3.0943823,2.8196952,2.5774653,2.3718624,2.2504666,2.2291114,2.2750611,2.3268502,2.345959,2.353578,2.343017,2.2917833,2.1608968,1.9651637,1.742003,1.5719671,1.4801623,NORMAL
-402.2358,63.035095,52.777035,44.04421,36.00521,29.35736,23.419003,18.244978,14.290441,11.74428,10.367824,9.797046,9.722036,9.880315,9.923223,9.711852,9.298197,8.831595,8.375349,7.848597,7.232746,6.5645294,5.920749,5.433227,5.1381235,4.917875,4.650374,4.3112936,4.000062,3.8218946,3.6977966,3.569381,3.4601746,3.4466727,3.4890234,3.471778,3.3184175,3.105596,2.9125462,2.745404,2.583101,2.4466639,2.2988684,2.125594,1.8970637,NORMAL
-395.0829,63.863987,52.970448,43.540234,34.971462,28.358294,22.50186,17.725214,13.960667,11.724284,10.512902,10.163041,10.134229,10.361602,10.392569,10.291655,9.891866,9.373411,8.625483,7.8535757,6.975836,6.1960673,5.4417114,4.888426,4.4138465,4.1487136,3.9626625,3.9254673,3.8697617,3.8646324,3.7787476,3.7452316,3.652179,3.564346,3.3652508,3.2265737,3.0737314,2.9845617,2.8309119,2.6914897,2.4763894,2.3161194,2.1613953,2.0767875,1.9416178,NORMAL
-415.95758,87.09169,70.823814,54.642212,39.518433,28.140665,19.534855,13.467971,9.679128,8.459996,8.912344,9.989566,10.591757,10.726679,10.562469,10.403177,10.021291,9.477905,8.774292,8.204312,7.658706,7.0828314,6.301169,5.5586114,4.954365,4.6152577,4.3192563,4.004638,3.6178916,3.3741648,3.2593346,3.2816133,3.2340534,3.1226285,2.891033,2.6258507,2.2874691,2.0084543,1.7766746,1.7182014,1.7845746,2.0051413,2.2210073,2.387876,2.3285363,NORMAL
-411.91272,110.07931,80.15549,57.836117,42.084644,31.832016,21.665928,11.577515,4.100246,1.2336633,2.1889403,4.4586096,5.7946486,6.198625,6.005511,6.095452,6.5394506,6.9229703,6.754496,6.0429125,5.2013664,4.795335,4.253447,3.7366586,3.4751704,3.1513438,2.4550965,1.9018371,1.9395841,2.299785,2.3056307,2.4179204,2.60578,2.4596972,2.3704684,2.51657,2.071145,1.6504472,1.7484164,1.7650151,1.5366014,1.4369513,1.0929412,0.9240558,1.0797535,NORMAL
-400.9654,70.803,59.30799,48.16626,37.90299,29.787464,22.740673,17.137108,12.803039,10.045487,8.415954,7.830984,7.818698,8.2947235,8.7997875,9.147333,8.998492,8.539331,7.926127,7.439501,6.9025445,6.310296,5.657062,5.198428,4.883621,4.6662183,4.3474045,3.9920805,3.5863638,3.2887795,3.0560129,2.9457724,2.8938074,2.9663148,3.037124,3.0776455,2.9777725,2.8125682,2.5867183,2.4022667,2.2248158,2.0894926,1.9647778,1.9394466,1.9206083,NORMAL
-440.42206,83.126656,58.836143,39.330933,28.108957,22.778893,17.637657,12.878048,10.923319,12.609174,14.929505,15.366436,13.351035,10.643923,8.686031,8.253077,8.698379,9.043795,8.307993,6.9361105,5.759,5.377808,5.1554527,4.9157453,4.869636,5.4414215,6.0244837,5.958465,5.0408373,4.0445256,3.2883146,2.6959405,2.0780163,1.8780494,2.1678143,2.520985,2.1615148,1.449421,1.2933563,2.2845092,3.6061401,4.2398458,3.6223676,2.2930503,1.0629184,NORMAL
-434.02567,84.507645,62.89333,43.835503,31.49619,24.08991,17.782455,12.194906,9.752717,10.8708725,13.081991,13.54372,12.052627,10.154452,9.119939,8.982069,9.12264,8.982811,8.326315,7.3243155,6.4078794,5.769699,5.3564205,5.0694146,4.970588,5.2003865,5.457028,5.2360115,4.576911,4.0946445,4.028333,3.7777877,2.8391724,1.7096921,1.3378245,1.9131606,2.4770339,2.298566,1.7908164,1.9560894,2.9406157,3.7120981,3.2852988,1.977595,1.010248,NORMAL
-390.07254,70.0504,54.22265,42.78873,34.525764,28.096058,21.769388,16.222603,12.233997,9.910048,8.523705,8.03057,8.001403,8.179197,8.200777,8.200599,7.9962654,7.768274,7.5680604,7.2938495,6.6461506,6.007235,5.4391065,5.060478,4.518366,3.8953652,3.5335467,3.4760704,3.313145,3.2415168,3.295134,3.4157035,3.3297286,3.3478315,3.536251,3.527231,3.2154357,3.1407278,3.080059,2.8688583,2.61619,2.4071622,2.0596373,1.9005919,1.8377514,NORMAL
-436.61768,80.805916,60.327705,43.168915,31.619343,25.049883,18.97062,13.22884,9.818235,10.1316185,12.068295,12.988308,11.6565275,9.403412,7.8947887,8.059473,9.094806,9.800472,9.223084,7.78439,6.3469825,5.7254705,5.6813545,5.7997613,5.6733413,5.4358344,5.0813622,4.7616305,4.5079355,4.4665866,4.2526712,3.6220407,2.6446106,2.1495395,2.4829874,3.1597497,3.1367817,2.3191068,1.534236,1.7714585,2.769429,3.5045598,3.0704618,1.8779284,0.9865084,NORMAL
-439.20175,89.17625,72.61877,55.639282,40.649673,28.735554,19.314426,11.769068,6.584247,4.246025,4.4111934,5.8255157,7.2276764,8.039295,8.65649,9.529719,10.612139,11.321967,11.253754,10.579465,9.667663,8.700658,7.5960817,6.291414,4.9410157,3.8519413,3.155647,2.7845523,2.7053487,2.850907,3.0298276,3.1680627,3.1962707,3.1448603,3.0398765,2.9472544,2.8977869,2.846543,2.7933047,2.726339,2.6513855,2.5687852,2.4842887,2.3036494,1.9084319,NORMAL
-435.2216,92.1785,72.73036,54.30543,39.573498,29.061714,20.165306,11.851223,5.6496453,3.2654781,4.3144813,6.661217,8.180037,8.520449,8.747334,9.650606,10.821274,11.211368,10.553664,9.487335,8.687608,8.19075,7.5446362,6.437316,5.0882125,3.86549,3.1259098,2.828503,2.6324813,2.329578,1.9918945,1.9117283,2.167271,2.517909,2.713979,2.737038,2.7211702,2.7771955,2.7695973,2.5855875,2.2762208,2.0856688,2.0821118,2.100302,1.8940609,NORMAL
-410.7477,84.46677,70.699615,56.42075,41.662945,29.204966,19.266,12.10505,7.596368,5.67326,5.6510487,6.53172,7.431444,8.087581,8.641856,9.311933,9.932511,10.213873,9.993864,9.431815,8.706911,7.8989744,6.8853188,5.6357017,4.3289933,3.2867525,2.6826682,2.4996,2.5316846,2.70067,2.889402,3.119412,3.2431288,3.1984043,2.9573176,2.7180886,2.6440346,2.760818,2.8836272,2.8286555,2.5207837,2.116707,1.7588468,1.5629371,1.5032024,NORMAL
-421.18665,73.52031,63.802914,54.95489,45.107895,35.845886,27.149832,20.034815,14.532616,10.673288,7.8153334,6.0332747,5.1394954,5.14021,5.407311,5.6579065,5.6308184,5.5788426,5.465071,5.3528934,5.0964947,4.858839,4.5956683,4.365211,3.9966722,3.618233,3.2507017,3.0812173,3.0283966,3.1206465,3.2132099,3.3433292,3.3916895,3.3834882,3.2034476,2.9631295,2.6555903,2.4128556,2.177192,2.019756,1.863837,1.7872051,1.7206316,1.7091969,1.644872,NORMAL
-483.97296,89.63958,52.416378,33.04206,27.326176,27.917492,23.731844,16.495632,11.295676,10.72987,10.825505,9.515689,7.118336,5.7903714,5.5723367,5.992307,6.450577,6.8620095,6.6127224,6.4926624,6.1326013,5.8443146,5.569749,5.53293,5.10922,4.2811737,3.7411735,4.1912646,4.2587953,3.541427,2.8046854,2.552726,2.2074966,2.379157,2.6873116,2.8638048,2.3889356,2.0240858,1.6216226,1.6198636,1.3971684,1.2770351,1.2795074,1.3111721,1.4850047,NORMAL
-555.7416,110.195496,44.16841,35.4498,24.866068,27.167542,21.304094,17.90825,10.176955,9.906528,7.1060615,8.458099,5.0753393,4.8551354,3.4124608,4.584117,4.5587006,5.7690015,4.912912,4.960209,3.7197902,4.5559683,4.4725294,5.005639,3.6759431,3.6012626,2.1098716,3.1472416,2.4948266,3.6271124,2.470971,2.3403742,1.2282773,2.2668374,1.9148664,2.6512258,1.6870134,1.5182807,1.031241,1.7344621,1.0300168,1.1157274,0.982072,1.3119916,1.314182,NORMAL
-424.43466,81.56883,66.13021,52.88079,42.65507,34.921696,27.09106,19.40815,13.504964,10.140656,7.980588,5.9456835,4.4355187,4.369482,5.375746,6.0557804,5.618661,4.8194575,4.6761193,5.2507477,5.6412363,5.3165574,4.5519805,3.972831,3.6972144,3.5451863,3.3792508,3.3390808,3.4028542,3.4202464,3.2427475,3.0171268,2.915491,2.9702845,2.9915683,2.884154,2.6818233,2.4914987,2.2909067,2.0396314,1.7472188,1.5721436,1.5636739,1.6416175,1.6224992,NORMAL
-422.99094,69.55886,60.64334,51.72531,42.541107,33.814854,26.078812,19.626593,14.816941,11.378284,8.984288,7.273696,6.1983767,5.6733932,5.4394803,5.2441792,5.100433,5.099346,5.250971,5.393996,5.412712,5.2803597,5.0515685,4.767797,4.479575,4.254402,4.091197,3.92458,3.714797,3.5445716,3.5054965,3.5945024,3.6524582,3.5611553,3.3445866,3.1507142,3.035523,2.943974,2.7658043,2.5057607,2.2271192,2.0321114,1.8977529,1.7665311,1.5933666,NORMAL
-439.2211,169.14185,24.367355,-9.8354225,6.3372025,30.362854,22.257454,6.95061,4.3587084,13.977364,19.52472,13.145523,7.58593,8.66127,9.651912,7.676896,4.5043664,3.3830018,4.395221,6.0944805,5.4180617,4.1130757,3.521059,3.1220167,1.8644513,0.8723178,1.7158947,3.6983705,3.5757992,2.4652991,1.7501427,1.5545598,1.487867,1.1080885,1.3040422,1.7927351,1.7781307,0.8821128,0.65308124,1.874165,1.8958856,0.8657885,0.74623406,0.924456,1.0078053,NORMAL
-509.74237,103.291695,45.63305,36.606007,28.939667,32.140972,22.719286,20.266907,11.765666,8.435518,10.18975,7.926848,10.093485,5.0543575,6.467163,8.247344,4.773659,9.692141,3.6446655,6.6994543,6.547446,1.6034703,6.5375543,1.754677,6.7130513,5.004318,3.069226,5.0806117,0.28223094,4.9169664,1.44263,1.8703405,3.1036425,0.52903116,4.0099597,0.6844192,2.2591882,2.9139724,0.29434028,4.290685,-1.6125956,0.98313224,0.9977779,-1.2086754,3.5676026,NORMAL
-506.062,106.76582,55.233646,36.458908,30.39597,31.507215,22.799377,20.074173,12.401923,9.673757,11.911993,8.985311,11.298559,5.8375187,7.0909376,9.610249,6.341465,9.7757225,4.976813,8.670515,7.8391333,2.3740258,6.3221416,2.267889,7.086792,5.4667687,3.093397,4.5799932,0.18415919,4.832027,2.2337186,2.4602993,3.2772255,-0.032272544,3.904352,0.3283725,1.6410584,2.0443482,-0.5164334,4.065501,-0.75242263,1.1268897,0.5973396,-0.53051627,3.2110174,NORMAL
-551.03546,114.67798,45.36418,32.36438,24.008368,28.445988,21.574024,16.741823,7.7464404,8.437231,5.643137,8.2881775,3.9325337,5.4468384,4.657497,6.135947,4.336284,5.6994686,5.001702,5.876929,4.02451,3.6865504,3.1703515,4.4042683,3.4653587,4.236487,3.1726427,4.006119,2.8498023,3.9268167,2.0750446,3.9198964,2.0703294,3.112642,1.9368793,2.4060898,0.9086954,1.953056,0.19353884,1.496959,0.86830246,1.8998442,1.6882266,1.7187914,1.7761934,NORMAL
-505.16507,108.53595,48.02756,36.14867,27.639706,31.442455,22.810116,20.147818,11.18692,8.654692,11.73293,9.038599,11.074161,6.1453285,7.122856,9.301319,5.179966,9.069982,4.128609,7.355991,7.1546965,2.9349923,7.368194,2.9421794,8.116382,5.013357,2.2477124,4.6043167,0.62392616,6.0485907,2.4488754,1.7285945,2.369971,-0.5619068,4.086202,1.5269219,2.6139507,2.5525692,0.15186928,4.8318677,-0.3830131,1.5380324,0.29569972,-0.9503836,2.9914699,NORMAL
-476.1785,99.56884,67.05515,40.572514,26.690659,22.840668,20.788582,17.78883,14.839973,13.502197,12.522797,10.613395,8.114937,6.6806283,6.282057,6.090496,5.673426,5.4274435,5.1265135,4.766983,4.739885,5.3212647,5.7638435,5.538316,4.6700563,3.8173153,3.2477236,3.0334377,2.8004582,2.5943155,2.6287153,3.0185087,3.247713,3.1094582,2.7743092,2.5941675,2.449324,2.319888,2.0716114,1.7958633,1.58149,1.6178708,1.5847093,1.3139678,0.9989314,NORMAL
-491.9425,98.96807,65.267876,39.46706,29.26632,27.08212,23.84707,17.929785,12.912198,11.232015,11.65839,11.312853,9.322029,7.080203,6.012347,6.170568,6.834982,6.9419017,5.9188476,4.562464,4.3269906,5.3570304,6.1191735,5.362166,3.8470342,3.2474768,3.811337,4.1899714,3.4559598,2.3431368,2.0490842,2.7606926,3.490974,3.366658,2.5765057,2.0475276,2.1755347,2.5283122,2.523623,2.1696599,1.863429,1.8939403,1.9443388,1.5811484,0.96372205,NORMAL
-486.75613,122.28393,34.943268,18.46209,14.592401,30.856823,20.664934,19.18986,10.127956,13.142164,15.235131,12.025745,8.112123,6.251829,6.136332,10.064998,3.0897791,8.429241,2.1677415,6.5091386,4.8779926,0.7904067,5.384252,0.38883877,4.54471,2.5002053,0.89450884,4.8226824,0.39210814,5.6169972,0.470072,2.4493456,0.6756677,-0.09271587,2.3395705,1.3964578,1.0130976,2.2596898,-2.2680945,4.11081,-1.4125125,2.2575486,1.017734,-1.6442631,3.4458463,NORMAL
-498.55518,86.25048,64.10305,44.514084,32.125916,26.818464,23.618963,20.194239,16.292559,13.605644,12.331159,11.711852,10.377224,8.405087,6.539333,5.7147703,5.690919,5.871271,5.6503563,5.236546,4.9585786,5.0609245,5.183446,5.0240245,4.391902,3.6469994,3.0490384,2.7776499,2.6398678,2.5931106,2.5367484,2.5361662,2.4305027,2.270595,2.093568,2.1016798,2.1761982,2.092965,1.7782022,1.6027592,1.6915286,1.8457196,1.6962852,1.369044,1.1411396,NORMAL
